model_Id,hvac_tstat,event_start,event_hours,precool_hours,precool_degF,reset_degF
"DF_74_6_6_[4, 6]_2_4",74,6,6,4,2,4
"DF_74_6_6_[4, 6]_2_6",74,6,6,4,2,6
"DF_74_6_6_[4, 6]_0_0",74,6,6,6,0,0
"DF_74_6_6_[4, 6]_0_2",74,6,6,6,0,2
"DF_74_6_6_[4, 6]_0_4",74,6,6,6,0,4
"DF_74_6_6_[4, 6]_0_6",74,6,6,6,0,6
"DF_74_6_6_[4, 6]_2_0",74,6,6,6,2,0
"DF_74_6_6_[4, 6]_2_2",74,6,6,6,2,2
"DF_74_6_6_[4, 6]_2_4",74,6,6,6,2,4
"DF_74_6_6_[4, 6]_2_6",74,6,6,6,2,6
"DF_74_7_2_[4, 6]_0_0",74,7,2,4,0,0
"DF_74_7_2_[4, 6]_0_2",74,7,2,4,0,2
"DF_74_7_2_[4, 6]_0_4",74,7,2,4,0,4
"DF_74_7_2_[4, 6]_0_6",74,7,2,4,0,6
"DF_74_7_2_[4, 6]_2_0",74,7,2,4,2,0
"DF_74_7_2_[4, 6]_2_2",74,7,2,4,2,2
"DF_74_7_2_[4, 6]_2_4",74,7,2,4,2,4
"DF_74_7_2_[4, 6]_2_6",74,7,2,4,2,6
"DF_74_7_2_[4, 6]_0_0",74,7,2,6,0,0
"DF_74_7_2_[4, 6]_0_2",74,7,2,6,0,2
"DF_74_7_2_[4, 6]_0_4",74,7,2,6,0,4
"DF_74_7_2_[4, 6]_0_6",74,7,2,6,0,6
"DF_74_7_2_[4, 6]_2_0",74,7,2,6,2,0
"DF_74_7_2_[4, 6]_2_2",74,7,2,6,2,2
"DF_74_7_2_[4, 6]_2_4",74,7,2,6,2,4
"DF_74_7_2_[4, 6]_2_6",74,7,2,6,2,6
"DF_74_7_4_[4, 6]_0_0",74,7,4,4,0,0
"DF_74_7_4_[4, 6]_0_2",74,7,4,4,0,2
"DF_74_7_4_[4, 6]_0_4",74,7,4,4,0,4
"DF_74_7_4_[4, 6]_0_6",74,7,4,4,0,6
"DF_74_7_4_[4, 6]_2_0",74,7,4,4,2,0
"DF_74_7_4_[4, 6]_2_2",74,7,4,4,2,2
"DF_74_7_4_[4, 6]_2_4",74,7,4,4,2,4
"DF_74_7_4_[4, 6]_2_6",74,7,4,4,2,6
"DF_74_7_4_[4, 6]_0_0",74,7,4,6,0,0
"DF_74_7_4_[4, 6]_0_2",74,7,4,6,0,2
"DF_74_7_4_[4, 6]_0_4",74,7,4,6,0,4
"DF_74_7_4_[4, 6]_0_6",74,7,4,6,0,6
"DF_74_7_4_[4, 6]_2_0",74,7,4,6,2,0
"DF_74_7_4_[4, 6]_2_2",74,7,4,6,2,2
"DF_74_7_4_[4, 6]_2_4",74,7,4,6,2,4
"DF_74_7_4_[4, 6]_2_6",74,7,4,6,2,6
"DF_74_7_6_[4, 6]_0_0",74,7,6,4,0,0
"DF_74_7_6_[4, 6]_0_2",74,7,6,4,0,2
"DF_74_7_6_[4, 6]_0_4",74,7,6,4,0,4
"DF_74_7_6_[4, 6]_0_6",74,7,6,4,0,6
"DF_74_7_6_[4, 6]_2_0",74,7,6,4,2,0
"DF_74_7_6_[4, 6]_2_2",74,7,6,4,2,2
"DF_74_7_6_[4, 6]_2_4",74,7,6,4,2,4
"DF_74_7_6_[4, 6]_2_6",74,7,6,4,2,6
"DF_74_7_6_[4, 6]_0_0",74,7,6,6,0,0
"DF_74_7_6_[4, 6]_0_2",74,7,6,6,0,2
"DF_74_7_6_[4, 6]_0_4",74,7,6,6,0,4
"DF_74_7_6_[4, 6]_0_6",74,7,6,6,0,6
"DF_74_7_6_[4, 6]_2_0",74,7,6,6,2,0
"DF_74_7_6_[4, 6]_2_2",74,7,6,6,2,2
"DF_74_7_6_[4, 6]_2_4",74,7,6,6,2,4
"DF_74_7_6_[4, 6]_2_6",74,7,6,6,2,6
"DF_74_8_2_[4, 6]_0_0",74,8,2,4,0,0
"DF_74_8_2_[4, 6]_0_2",74,8,2,4,0,2
"DF_74_8_2_[4, 6]_0_4",74,8,2,4,0,4
"DF_74_8_2_[4, 6]_0_6",74,8,2,4,0,6
"DF_74_8_2_[4, 6]_2_0",74,8,2,4,2,0
"DF_74_8_2_[4, 6]_2_2",74,8,2,4,2,2
"DF_74_8_2_[4, 6]_2_4",74,8,2,4,2,4
"DF_74_8_2_[4, 6]_2_6",74,8,2,4,2,6
"DF_74_8_2_[4, 6]_0_0",74,8,2,6,0,0
"DF_74_8_2_[4, 6]_0_2",74,8,2,6,0,2
"DF_74_8_2_[4, 6]_0_4",74,8,2,6,0,4
"DF_74_8_2_[4, 6]_0_6",74,8,2,6,0,6
"DF_74_8_2_[4, 6]_2_0",74,8,2,6,2,0
"DF_74_8_2_[4, 6]_2_2",74,8,2,6,2,2
"DF_74_8_2_[4, 6]_2_4",74,8,2,6,2,4
"DF_74_8_2_[4, 6]_2_6",74,8,2,6,2,6
"DF_74_8_4_[4, 6]_0_0",74,8,4,4,0,0
"DF_74_8_4_[4, 6]_0_2",74,8,4,4,0,2
"DF_74_8_4_[4, 6]_0_4",74,8,4,4,0,4
"DF_74_8_4_[4, 6]_0_6",74,8,4,4,0,6
"DF_74_8_4_[4, 6]_2_0",74,8,4,4,2,0
"DF_74_8_4_[4, 6]_2_2",74,8,4,4,2,2
"DF_74_8_4_[4, 6]_2_4",74,8,4,4,2,4
"DF_74_8_4_[4, 6]_2_6",74,8,4,4,2,6
"DF_74_8_4_[4, 6]_0_0",74,8,4,6,0,0
"DF_74_8_4_[4, 6]_0_2",74,8,4,6,0,2
"DF_74_8_4_[4, 6]_0_4",74,8,4,6,0,4
"DF_74_8_4_[4, 6]_0_6",74,8,4,6,0,6
"DF_74_8_4_[4, 6]_2_0",74,8,4,6,2,0
"DF_74_8_4_[4, 6]_2_2",74,8,4,6,2,2
"DF_74_8_4_[4, 6]_2_4",74,8,4,6,2,4
"DF_74_8_4_[4, 6]_2_6",74,8,4,6,2,6
"DF_74_8_6_[4, 6]_0_0",74,8,6,4,0,0
"DF_74_8_6_[4, 6]_0_2",74,8,6,4,0,2
"DF_74_8_6_[4, 6]_0_4",74,8,6,4,0,4
"DF_74_8_6_[4, 6]_0_6",74,8,6,4,0,6
"DF_74_8_6_[4, 6]_2_0",74,8,6,4,2,0
"DF_74_8_6_[4, 6]_2_2",74,8,6,4,2,2
"DF_74_8_6_[4, 6]_2_4",74,8,6,4,2,4
"DF_74_8_6_[4, 6]_2_6",74,8,6,4,2,6
"DF_74_8_6_[4, 6]_0_0",74,8,6,6,0,0
"DF_74_8_6_[4, 6]_0_2",74,8,6,6,0,2
"DF_74_8_6_[4, 6]_0_4",74,8,6,6,0,4
"DF_74_8_6_[4, 6]_0_6",74,8,6,6,0,6
"DF_74_8_6_[4, 6]_2_0",74,8,6,6,2,0
"DF_74_8_6_[4, 6]_2_2",74,8,6,6,2,2
"DF_74_8_6_[4, 6]_2_4",74,8,6,6,2,4
"DF_74_8_6_[4, 6]_2_6",74,8,6,6,2,6
"DF_74_9_2_[4, 6]_0_0",74,9,2,4,0,0
"DF_74_9_2_[4, 6]_0_2",74,9,2,4,0,2
"DF_74_9_2_[4, 6]_0_4",74,9,2,4,0,4
"DF_74_9_2_[4, 6]_0_6",74,9,2,4,0,6
"DF_74_9_2_[4, 6]_2_0",74,9,2,4,2,0
"DF_74_9_2_[4, 6]_2_2",74,9,2,4,2,2
"DF_74_9_2_[4, 6]_2_4",74,9,2,4,2,4
"DF_74_9_2_[4, 6]_2_6",74,9,2,4,2,6
"DF_74_9_2_[4, 6]_0_0",74,9,2,6,0,0
"DF_74_9_2_[4, 6]_0_2",74,9,2,6,0,2
"DF_74_9_2_[4, 6]_0_4",74,9,2,6,0,4
"DF_74_9_2_[4, 6]_0_6",74,9,2,6,0,6
"DF_74_9_2_[4, 6]_2_0",74,9,2,6,2,0
"DF_74_9_2_[4, 6]_2_2",74,9,2,6,2,2
"DF_74_9_2_[4, 6]_2_4",74,9,2,6,2,4
"DF_74_9_2_[4, 6]_2_6",74,9,2,6,2,6
"DF_74_9_4_[4, 6]_0_0",74,9,4,4,0,0
"DF_74_9_4_[4, 6]_0_2",74,9,4,4,0,2
"DF_74_9_4_[4, 6]_0_4",74,9,4,4,0,4
"DF_74_9_4_[4, 6]_0_6",74,9,4,4,0,6
"DF_74_9_4_[4, 6]_2_0",74,9,4,4,2,0
"DF_74_9_4_[4, 6]_2_2",74,9,4,4,2,2
"DF_74_9_4_[4, 6]_2_4",74,9,4,4,2,4
"DF_74_9_4_[4, 6]_2_6",74,9,4,4,2,6
"DF_74_9_4_[4, 6]_0_0",74,9,4,6,0,0
"DF_74_9_4_[4, 6]_0_2",74,9,4,6,0,2
"DF_74_9_4_[4, 6]_0_4",74,9,4,6,0,4
"DF_74_9_4_[4, 6]_0_6",74,9,4,6,0,6
"DF_74_9_4_[4, 6]_2_0",74,9,4,6,2,0
"DF_74_9_4_[4, 6]_2_2",74,9,4,6,2,2
"DF_74_9_4_[4, 6]_2_4",74,9,4,6,2,4
"DF_74_9_4_[4, 6]_2_6",74,9,4,6,2,6
"DF_74_9_6_[4, 6]_0_0",74,9,6,4,0,0
"DF_74_9_6_[4, 6]_0_2",74,9,6,4,0,2
"DF_74_9_6_[4, 6]_0_4",74,9,6,4,0,4
"DF_74_9_6_[4, 6]_0_6",74,9,6,4,0,6
"DF_74_9_6_[4, 6]_2_0",74,9,6,4,2,0
"DF_74_9_6_[4, 6]_2_2",74,9,6,4,2,2
"DF_74_9_6_[4, 6]_2_4",74,9,6,4,2,4
"DF_74_9_6_[4, 6]_2_6",74,9,6,4,2,6
"DF_74_9_6_[4, 6]_0_0",74,9,6,6,0,0
"DF_74_9_6_[4, 6]_0_2",74,9,6,6,0,2
"DF_74_9_6_[4, 6]_0_4",74,9,6,6,0,4
"DF_74_9_6_[4, 6]_0_6",74,9,6,6,0,6
"DF_74_9_6_[4, 6]_2_0",74,9,6,6,2,0
"DF_74_9_6_[4, 6]_2_2",74,9,6,6,2,2
"DF_74_9_6_[4, 6]_2_4",74,9,6,6,2,4
"DF_74_9_6_[4, 6]_2_6",74,9,6,6,2,6
"DF_74_10_2_[4, 6]_0_0",74,10,2,4,0,0
"DF_74_10_2_[4, 6]_0_2",74,10,2,4,0,2
"DF_74_10_2_[4, 6]_0_4",74,10,2,4,0,4
"DF_74_10_2_[4, 6]_0_6",74,10,2,4,0,6
"DF_74_10_2_[4, 6]_2_0",74,10,2,4,2,0
"DF_74_10_2_[4, 6]_2_2",74,10,2,4,2,2
"DF_74_10_2_[4, 6]_2_4",74,10,2,4,2,4
"DF_74_10_2_[4, 6]_2_6",74,10,2,4,2,6
"DF_74_10_2_[4, 6]_0_0",74,10,2,6,0,0
"DF_74_10_2_[4, 6]_0_2",74,10,2,6,0,2
"DF_74_10_2_[4, 6]_0_4",74,10,2,6,0,4
"DF_74_10_2_[4, 6]_0_6",74,10,2,6,0,6
"DF_74_10_2_[4, 6]_2_0",74,10,2,6,2,0
"DF_74_10_2_[4, 6]_2_2",74,10,2,6,2,2
"DF_74_10_2_[4, 6]_2_4",74,10,2,6,2,4
"DF_74_10_2_[4, 6]_2_6",74,10,2,6,2,6
"DF_74_10_4_[4, 6]_0_0",74,10,4,4,0,0
"DF_74_10_4_[4, 6]_0_2",74,10,4,4,0,2
"DF_74_10_4_[4, 6]_0_4",74,10,4,4,0,4
"DF_74_10_4_[4, 6]_0_6",74,10,4,4,0,6
"DF_74_10_4_[4, 6]_2_0",74,10,4,4,2,0
"DF_74_10_4_[4, 6]_2_2",74,10,4,4,2,2
"DF_74_10_4_[4, 6]_2_4",74,10,4,4,2,4
"DF_74_10_4_[4, 6]_2_6",74,10,4,4,2,6
"DF_74_10_4_[4, 6]_0_0",74,10,4,6,0,0
"DF_74_10_4_[4, 6]_0_2",74,10,4,6,0,2
"DF_74_10_4_[4, 6]_0_4",74,10,4,6,0,4
"DF_74_10_4_[4, 6]_0_6",74,10,4,6,0,6
"DF_74_10_4_[4, 6]_2_0",74,10,4,6,2,0
"DF_74_10_4_[4, 6]_2_2",74,10,4,6,2,2
"DF_74_10_4_[4, 6]_2_4",74,10,4,6,2,4
"DF_74_10_4_[4, 6]_2_6",74,10,4,6,2,6
"DF_74_10_6_[4, 6]_0_0",74,10,6,4,0,0
"DF_74_10_6_[4, 6]_0_2",74,10,6,4,0,2
"DF_74_10_6_[4, 6]_0_4",74,10,6,4,0,4
"DF_74_10_6_[4, 6]_0_6",74,10,6,4,0,6
"DF_74_10_6_[4, 6]_2_0",74,10,6,4,2,0
"DF_74_10_6_[4, 6]_2_2",74,10,6,4,2,2
"DF_74_10_6_[4, 6]_2_4",74,10,6,4,2,4
"DF_74_10_6_[4, 6]_2_6",74,10,6,4,2,6
"DF_74_10_6_[4, 6]_0_0",74,10,6,6,0,0
"DF_74_10_6_[4, 6]_0_2",74,10,6,6,0,2
"DF_74_10_6_[4, 6]_0_4",74,10,6,6,0,4
"DF_74_10_6_[4, 6]_0_6",74,10,6,6,0,6
"DF_74_10_6_[4, 6]_2_0",74,10,6,6,2,0
"DF_74_10_6_[4, 6]_2_2",74,10,6,6,2,2
"DF_74_10_6_[4, 6]_2_4",74,10,6,6,2,4
"DF_74_10_6_[4, 6]_2_6",74,10,6,6,2,6
"DF_74_11_2_[4, 6]_0_0",74,11,2,4,0,0
"DF_74_11_2_[4, 6]_0_2",74,11,2,4,0,2
"DF_74_11_2_[4, 6]_0_4",74,11,2,4,0,4
"DF_74_11_2_[4, 6]_0_6",74,11,2,4,0,6
"DF_74_11_2_[4, 6]_2_0",74,11,2,4,2,0
"DF_74_11_2_[4, 6]_2_2",74,11,2,4,2,2
"DF_74_11_2_[4, 6]_2_4",74,11,2,4,2,4
"DF_74_11_2_[4, 6]_2_6",74,11,2,4,2,6
"DF_74_11_2_[4, 6]_0_0",74,11,2,6,0,0
"DF_74_11_2_[4, 6]_0_2",74,11,2,6,0,2
"DF_74_11_2_[4, 6]_0_4",74,11,2,6,0,4
"DF_74_11_2_[4, 6]_0_6",74,11,2,6,0,6
"DF_74_11_2_[4, 6]_2_0",74,11,2,6,2,0
"DF_74_11_2_[4, 6]_2_2",74,11,2,6,2,2
"DF_74_11_2_[4, 6]_2_4",74,11,2,6,2,4
"DF_74_11_2_[4, 6]_2_6",74,11,2,6,2,6
"DF_74_11_4_[4, 6]_0_0",74,11,4,4,0,0
"DF_74_11_4_[4, 6]_0_2",74,11,4,4,0,2
"DF_74_11_4_[4, 6]_0_4",74,11,4,4,0,4
"DF_74_11_4_[4, 6]_0_6",74,11,4,4,0,6
"DF_74_11_4_[4, 6]_2_0",74,11,4,4,2,0
"DF_74_11_4_[4, 6]_2_2",74,11,4,4,2,2
"DF_74_11_4_[4, 6]_2_4",74,11,4,4,2,4
"DF_74_11_4_[4, 6]_2_6",74,11,4,4,2,6
"DF_74_11_4_[4, 6]_0_0",74,11,4,6,0,0
"DF_74_11_4_[4, 6]_0_2",74,11,4,6,0,2
"DF_74_11_4_[4, 6]_0_4",74,11,4,6,0,4
"DF_74_11_4_[4, 6]_0_6",74,11,4,6,0,6
"DF_74_11_4_[4, 6]_2_0",74,11,4,6,2,0
"DF_74_11_4_[4, 6]_2_2",74,11,4,6,2,2
"DF_74_11_4_[4, 6]_2_4",74,11,4,6,2,4
"DF_74_11_4_[4, 6]_2_6",74,11,4,6,2,6
"DF_74_11_6_[4, 6]_0_0",74,11,6,4,0,0
"DF_74_11_6_[4, 6]_0_2",74,11,6,4,0,2
"DF_74_11_6_[4, 6]_0_4",74,11,6,4,0,4
"DF_74_11_6_[4, 6]_0_6",74,11,6,4,0,6
"DF_74_11_6_[4, 6]_2_0",74,11,6,4,2,0
"DF_74_11_6_[4, 6]_2_2",74,11,6,4,2,2
"DF_74_11_6_[4, 6]_2_4",74,11,6,4,2,4
"DF_74_11_6_[4, 6]_2_6",74,11,6,4,2,6
"DF_74_11_6_[4, 6]_0_0",74,11,6,6,0,0
"DF_74_11_6_[4, 6]_0_2",74,11,6,6,0,2
"DF_74_11_6_[4, 6]_0_4",74,11,6,6,0,4
"DF_74_11_6_[4, 6]_0_6",74,11,6,6,0,6
"DF_74_11_6_[4, 6]_2_0",74,11,6,6,2,0
"DF_74_11_6_[4, 6]_2_2",74,11,6,6,2,2
"DF_74_11_6_[4, 6]_2_4",74,11,6,6,2,4
"DF_74_11_6_[4, 6]_2_6",74,11,6,6,2,6
"DF_74_12_2_[4, 6]_0_0",74,12,2,4,0,0
"DF_74_12_2_[4, 6]_0_2",74,12,2,4,0,2
"DF_74_12_2_[4, 6]_0_4",74,12,2,4,0,4
"DF_74_12_2_[4, 6]_0_6",74,12,2,4,0,6
"DF_74_12_2_[4, 6]_2_0",74,12,2,4,2,0
"DF_74_12_2_[4, 6]_2_2",74,12,2,4,2,2
"DF_74_12_2_[4, 6]_2_4",74,12,2,4,2,4
"DF_74_12_2_[4, 6]_2_6",74,12,2,4,2,6
"DF_74_12_2_[4, 6]_0_0",74,12,2,6,0,0
"DF_74_12_2_[4, 6]_0_2",74,12,2,6,0,2
"DF_74_12_2_[4, 6]_0_4",74,12,2,6,0,4
"DF_74_12_2_[4, 6]_0_6",74,12,2,6,0,6
"DF_74_12_2_[4, 6]_2_0",74,12,2,6,2,0
"DF_74_12_2_[4, 6]_2_2",74,12,2,6,2,2
"DF_74_12_2_[4, 6]_2_4",74,12,2,6,2,4
"DF_74_12_2_[4, 6]_2_6",74,12,2,6,2,6
"DF_74_12_4_[4, 6]_0_0",74,12,4,4,0,0
"DF_74_12_4_[4, 6]_0_2",74,12,4,4,0,2
"DF_74_12_4_[4, 6]_0_4",74,12,4,4,0,4
"DF_74_12_4_[4, 6]_0_6",74,12,4,4,0,6
"DF_74_12_4_[4, 6]_2_0",74,12,4,4,2,0
"DF_74_12_4_[4, 6]_2_2",74,12,4,4,2,2
"DF_74_12_4_[4, 6]_2_4",74,12,4,4,2,4
"DF_74_12_4_[4, 6]_2_6",74,12,4,4,2,6
"DF_74_12_4_[4, 6]_0_0",74,12,4,6,0,0
"DF_74_12_4_[4, 6]_0_2",74,12,4,6,0,2
"DF_74_12_4_[4, 6]_0_4",74,12,4,6,0,4
"DF_74_12_4_[4, 6]_0_6",74,12,4,6,0,6
"DF_74_12_4_[4, 6]_2_0",74,12,4,6,2,0
"DF_74_12_4_[4, 6]_2_2",74,12,4,6,2,2
"DF_74_12_4_[4, 6]_2_4",74,12,4,6,2,4
"DF_74_12_4_[4, 6]_2_6",74,12,4,6,2,6
"DF_74_12_6_[4, 6]_0_0",74,12,6,4,0,0
"DF_74_12_6_[4, 6]_0_2",74,12,6,4,0,2
"DF_74_12_6_[4, 6]_0_4",74,12,6,4,0,4
"DF_74_12_6_[4, 6]_0_6",74,12,6,4,0,6
"DF_74_12_6_[4, 6]_2_0",74,12,6,4,2,0
"DF_74_12_6_[4, 6]_2_2",74,12,6,4,2,2
"DF_74_12_6_[4, 6]_2_4",74,12,6,4,2,4
"DF_74_12_6_[4, 6]_2_6",74,12,6,4,2,6
"DF_74_12_6_[4, 6]_0_0",74,12,6,6,0,0
"DF_74_12_6_[4, 6]_0_2",74,12,6,6,0,2
"DF_74_12_6_[4, 6]_0_4",74,12,6,6,0,4
"DF_74_12_6_[4, 6]_0_6",74,12,6,6,0,6
"DF_74_12_6_[4, 6]_2_0",74,12,6,6,2,0
"DF_74_12_6_[4, 6]_2_2",74,12,6,6,2,2
"DF_74_12_6_[4, 6]_2_4",74,12,6,6,2,4
"DF_74_12_6_[4, 6]_2_6",74,12,6,6,2,6
"DF_74_13_2_[4, 6]_0_0",74,13,2,4,0,0
"DF_74_13_2_[4, 6]_0_2",74,13,2,4,0,2
"DF_74_13_2_[4, 6]_0_4",74,13,2,4,0,4
"DF_74_13_2_[4, 6]_0_6",74,13,2,4,0,6
"DF_74_13_2_[4, 6]_2_0",74,13,2,4,2,0
"DF_74_13_2_[4, 6]_2_2",74,13,2,4,2,2
"DF_74_13_2_[4, 6]_2_4",74,13,2,4,2,4
"DF_74_13_2_[4, 6]_2_6",74,13,2,4,2,6
"DF_74_13_2_[4, 6]_0_0",74,13,2,6,0,0
"DF_74_13_2_[4, 6]_0_2",74,13,2,6,0,2
"DF_74_13_2_[4, 6]_0_4",74,13,2,6,0,4
"DF_74_13_2_[4, 6]_0_6",74,13,2,6,0,6
"DF_74_13_2_[4, 6]_2_0",74,13,2,6,2,0
"DF_74_13_2_[4, 6]_2_2",74,13,2,6,2,2
"DF_74_13_2_[4, 6]_2_4",74,13,2,6,2,4
"DF_74_13_2_[4, 6]_2_6",74,13,2,6,2,6
"DF_74_13_4_[4, 6]_0_0",74,13,4,4,0,0
"DF_74_13_4_[4, 6]_0_2",74,13,4,4,0,2
"DF_74_13_4_[4, 6]_0_4",74,13,4,4,0,4
"DF_74_13_4_[4, 6]_0_6",74,13,4,4,0,6
"DF_74_13_4_[4, 6]_2_0",74,13,4,4,2,0
"DF_74_13_4_[4, 6]_2_2",74,13,4,4,2,2
"DF_74_13_4_[4, 6]_2_4",74,13,4,4,2,4
"DF_74_13_4_[4, 6]_2_6",74,13,4,4,2,6
"DF_74_13_4_[4, 6]_0_0",74,13,4,6,0,0
"DF_74_13_4_[4, 6]_0_2",74,13,4,6,0,2
"DF_74_13_4_[4, 6]_0_4",74,13,4,6,0,4
"DF_74_13_4_[4, 6]_0_6",74,13,4,6,0,6
"DF_74_13_4_[4, 6]_2_0",74,13,4,6,2,0
"DF_74_13_4_[4, 6]_2_2",74,13,4,6,2,2
"DF_74_13_4_[4, 6]_2_4",74,13,4,6,2,4
"DF_74_13_4_[4, 6]_2_6",74,13,4,6,2,6
"DF_74_13_6_[4, 6]_0_0",74,13,6,4,0,0
"DF_74_13_6_[4, 6]_0_2",74,13,6,4,0,2
"DF_74_13_6_[4, 6]_0_4",74,13,6,4,0,4
"DF_74_13_6_[4, 6]_0_6",74,13,6,4,0,6
"DF_74_13_6_[4, 6]_2_0",74,13,6,4,2,0
"DF_74_13_6_[4, 6]_2_2",74,13,6,4,2,2
"DF_74_13_6_[4, 6]_2_4",74,13,6,4,2,4
"DF_74_13_6_[4, 6]_2_6",74,13,6,4,2,6
"DF_74_13_6_[4, 6]_0_0",74,13,6,6,0,0
"DF_74_13_6_[4, 6]_0_2",74,13,6,6,0,2
"DF_74_13_6_[4, 6]_0_4",74,13,6,6,0,4
"DF_74_13_6_[4, 6]_0_6",74,13,6,6,0,6
"DF_74_13_6_[4, 6]_2_0",74,13,6,6,2,0
"DF_74_13_6_[4, 6]_2_2",74,13,6,6,2,2
"DF_74_13_6_[4, 6]_2_4",74,13,6,6,2,4
"DF_74_13_6_[4, 6]_2_6",74,13,6,6,2,6
"DF_74_14_2_[4, 6]_0_0",74,14,2,4,0,0
"DF_74_14_2_[4, 6]_0_2",74,14,2,4,0,2
"DF_74_14_2_[4, 6]_0_4",74,14,2,4,0,4
"DF_74_14_2_[4, 6]_0_6",74,14,2,4,0,6
"DF_74_14_2_[4, 6]_2_0",74,14,2,4,2,0
"DF_74_14_2_[4, 6]_2_2",74,14,2,4,2,2
"DF_74_14_2_[4, 6]_2_4",74,14,2,4,2,4
"DF_74_14_2_[4, 6]_2_6",74,14,2,4,2,6
"DF_74_14_2_[4, 6]_0_0",74,14,2,6,0,0
"DF_74_14_2_[4, 6]_0_2",74,14,2,6,0,2
"DF_74_14_2_[4, 6]_0_4",74,14,2,6,0,4
"DF_74_14_2_[4, 6]_0_6",74,14,2,6,0,6
"DF_74_14_2_[4, 6]_2_0",74,14,2,6,2,0
"DF_74_14_2_[4, 6]_2_2",74,14,2,6,2,2
"DF_74_14_2_[4, 6]_2_4",74,14,2,6,2,4
"DF_74_14_2_[4, 6]_2_6",74,14,2,6,2,6
"DF_74_14_4_[4, 6]_0_0",74,14,4,4,0,0
"DF_74_14_4_[4, 6]_0_2",74,14,4,4,0,2
"DF_74_14_4_[4, 6]_0_4",74,14,4,4,0,4
"DF_74_14_4_[4, 6]_0_6",74,14,4,4,0,6
"DF_74_14_4_[4, 6]_2_0",74,14,4,4,2,0
"DF_74_14_4_[4, 6]_2_2",74,14,4,4,2,2
"DF_74_14_4_[4, 6]_2_4",74,14,4,4,2,4
"DF_74_14_4_[4, 6]_2_6",74,14,4,4,2,6
"DF_74_14_4_[4, 6]_0_0",74,14,4,6,0,0
"DF_74_14_4_[4, 6]_0_2",74,14,4,6,0,2
"DF_74_14_4_[4, 6]_0_4",74,14,4,6,0,4
"DF_74_14_4_[4, 6]_0_6",74,14,4,6,0,6
"DF_74_14_4_[4, 6]_2_0",74,14,4,6,2,0
"DF_74_14_4_[4, 6]_2_2",74,14,4,6,2,2
"DF_74_14_4_[4, 6]_2_4",74,14,4,6,2,4
"DF_74_14_4_[4, 6]_2_6",74,14,4,6,2,6
"DF_74_14_6_[4, 6]_0_0",74,14,6,4,0,0
"DF_74_14_6_[4, 6]_0_2",74,14,6,4,0,2
"DF_74_14_6_[4, 6]_0_4",74,14,6,4,0,4
"DF_74_14_6_[4, 6]_0_6",74,14,6,4,0,6
"DF_74_14_6_[4, 6]_2_0",74,14,6,4,2,0
"DF_74_14_6_[4, 6]_2_2",74,14,6,4,2,2
"DF_74_14_6_[4, 6]_2_4",74,14,6,4,2,4
"DF_74_14_6_[4, 6]_2_6",74,14,6,4,2,6
"DF_74_14_6_[4, 6]_0_0",74,14,6,6,0,0
"DF_74_14_6_[4, 6]_0_2",74,14,6,6,0,2
"DF_74_14_6_[4, 6]_0_4",74,14,6,6,0,4
"DF_74_14_6_[4, 6]_0_6",74,14,6,6,0,6
"DF_74_14_6_[4, 6]_2_0",74,14,6,6,2,0
"DF_74_14_6_[4, 6]_2_2",74,14,6,6,2,2
"DF_74_14_6_[4, 6]_2_4",74,14,6,6,2,4
"DF_74_14_6_[4, 6]_2_6",74,14,6,6,2,6
"DF_74_15_2_[4, 6]_0_0",74,15,2,4,0,0
"DF_74_15_2_[4, 6]_0_2",74,15,2,4,0,2
"DF_74_15_2_[4, 6]_0_4",74,15,2,4,0,4
"DF_74_15_2_[4, 6]_0_6",74,15,2,4,0,6
"DF_74_15_2_[4, 6]_2_0",74,15,2,4,2,0
"DF_74_15_2_[4, 6]_2_2",74,15,2,4,2,2
"DF_74_15_2_[4, 6]_2_4",74,15,2,4,2,4
"DF_74_15_2_[4, 6]_2_6",74,15,2,4,2,6
"DF_74_15_2_[4, 6]_0_0",74,15,2,6,0,0
"DF_74_15_2_[4, 6]_0_2",74,15,2,6,0,2
"DF_74_15_2_[4, 6]_0_4",74,15,2,6,0,4
"DF_74_15_2_[4, 6]_0_6",74,15,2,6,0,6
"DF_74_15_2_[4, 6]_2_0",74,15,2,6,2,0
"DF_74_15_2_[4, 6]_2_2",74,15,2,6,2,2
"DF_74_15_2_[4, 6]_2_4",74,15,2,6,2,4
"DF_74_15_2_[4, 6]_2_6",74,15,2,6,2,6
"DF_74_15_4_[4, 6]_0_0",74,15,4,4,0,0
"DF_74_15_4_[4, 6]_0_2",74,15,4,4,0,2
"DF_74_15_4_[4, 6]_0_4",74,15,4,4,0,4
"DF_74_15_4_[4, 6]_0_6",74,15,4,4,0,6
"DF_74_15_4_[4, 6]_2_0",74,15,4,4,2,0
"DF_74_15_4_[4, 6]_2_2",74,15,4,4,2,2
"DF_74_15_4_[4, 6]_2_4",74,15,4,4,2,4
"DF_74_15_4_[4, 6]_2_6",74,15,4,4,2,6
"DF_74_15_4_[4, 6]_0_0",74,15,4,6,0,0
"DF_74_15_4_[4, 6]_0_2",74,15,4,6,0,2
"DF_74_15_4_[4, 6]_0_4",74,15,4,6,0,4
"DF_74_15_4_[4, 6]_0_6",74,15,4,6,0,6
"DF_74_15_4_[4, 6]_2_0",74,15,4,6,2,0
